frame_id,frame_gap,elapsed_s,Game Clock,x,y,speed_mph_savgol,accel_mph_s
285678.0,1,296.0,15:04,-84.08822610722648,17.40263170163178,11.185052549528917,
285679.0,1,296.0,15:04,-83.9239114219118,16.779496503496578,10.715179154491553,
285680.0,1,296.0,15:04,-83.79517016317054,16.28805594405602,9.827984893807105,
285681.0,1,296.0,15:04,-83.74063869463907,15.917237762237834,8.667744315847987,
285682.0,1,296.0,15:04,-83.75874125874164,15.61774358974366,7.368443156826048,
285683.0,1,296.0,15:04,-83.7949790209794,15.29316317016324,6.306621818586843,
285684.0,1,296.0,15:04,-83.86101631701669,14.942841491841559,6.1192656704102895,
285685.0,1,296.0,15:04,-84.02537529137567,14.65680186480193,6.887823729792778,
285686.0,1,296.0,15:04,-84.34400000000038,14.478603729603794,7.981046059355317,
285687.0,1,296.0,15:04,-84.88735431235469,14.51871095571102,8.79443290196594,
285688.0,1,296.0,15:04,-85.60966200466237,14.738011655011722,8.975447780374314,
285689.0,1,296.0,15:04,-86.32877389277428,14.964948717948785,8.443859068920766,
285690.0,1,296.0,15:04,-86.89381351981389,15.071468531468598,7.532304696656062,
285691.0,1,296.0,15:04,-87.2582867132871,14.979629370629437,6.938879809368796,
285692.0,1,296.0,15:04,-87.40388111888151,14.65522144522151,7.124286942727274,
285693.0,1,296.0,15:04,-87.32189277389317,14.07801398601405,7.668743240006965,
285694.0,1,296.0,15:04,-87.10519813519852,13.355221445221504,7.847575383862657,
285695.0,1,296.0,15:04,-86.90424475524513,12.672291375291433,7.338871633117359,
285696.0,1,296.0,15:04,-86.8386853146857,12.1839883449884,6.326207058085916,
285697.0,1,296.0,15:04,-87.00693939393979,12.011307692307746,5.442028624546079,
285698.0,1,296.0,15:04,-87.30073193473233,12.01413053613059,5.4393192970254525,
285699.0,1,296.0,15:04,-87.69548951048989,12.11131701631707,6.256337530018786,
285700.0,1,296.0,15:04,-88.13168065268106,12.234023310023364,7.160259031932142,
285701.0,1,296.0,15:04,-88.56367599067639,12.330139860139916,7.704870322950289,
285702.0,1,296.0,15:04,-88.97261305361344,12.359261072261127,7.843425591742065,
285703.0,1,296.0,15:04,-89.35939627039667,12.324773892773948,7.682454320237489,
285704.0,1,296.0,15:04,-89.7096013986018,12.252000000000054,7.377058358037973,
285705.0,1,296.0,15:04,-90.05489510489551,12.234764568764623,7.0880276159907405,
285706.0,1,296.0,15:04,-90.39115850815891,12.28431468531474,6.9379350739781005,
285707.0,1,296.0,15:04,-90.73471794871836,12.425398601398657,7.032505883946445,
285708.0,1,297.0,15:03,-90.99459906759947,12.584734265734323,7.318380136940519,
285709.0,1,297.0,15:03,-91.26487645687686,12.839550116550175,7.647563873052203,
285710.0,1,297.0,15:03,-91.540405594406,13.170314685314745,7.852368908151685,
285711.0,1,297.0,15:03,-91.80619114219155,13.52830536130542,7.877934317676223,
285712.0,1,297.0,15:03,-92.09207925407966,13.896445221445283,7.742310197364941,
285713.0,1,297.0,15:03,-92.34728205128246,14.219976689976754,7.451082558756702,
285714.0,1,297.0,15:03,-92.56034265734307,14.49387179487186,6.991924615739886,
285715.0,1,297.0,15:03,-92.73802564102606,14.738384615384682,6.52874812167767,
285716.0,1,297.0,15:03,-92.89031002331043,14.963433566433633,6.232939864866161,
285717.0,1,297.0,15:03,-93.03527272727314,15.205717948718018,6.188529853808776,
285718.0,1,297.0,15:03,-93.10326806526848,15.428988344988413,6.38082064379791,
285719.0,1,297.0,15:03,-93.14543589743631,15.688986013986082,6.675732623185128,
285720.0,1,297.0,15:03,-93.1906223776228,16.020988344988417,6.920372124631663,
285721.0,1,297.0,15:03,-93.24813286713328,16.43612587412595,7.021027180942192,
285722.0,1,297.0,15:03,-93.31995104895147,16.88950116550124,6.940517933418156,
285723.0,1,297.0,15:03,-93.35880885780928,17.309272727272802,6.722896534932341,
285724.0,1,297.0,15:03,-93.35972261072303,17.657407925408002,6.407935239495972,
285725.0,1,297.0,15:03,-93.3247132867137,17.92265268065276,6.087072229113795,
285726.0,1,297.0,15:03,-93.269081585082,18.1316107226108,5.887212591185383,
285727.0,1,297.0,15:03,-93.19822610722652,18.322843822843904,5.892293604883972,
285728.0,1,297.0,15:03,-93.11997435897477,18.536741258741344,6.135056922541741,
285729.0,1,297.0,15:03,-93.05948484848525,18.81403496503505,6.556049994117072,
285730.0,1,297.0,15:03,-93.01233100233141,19.155419580419665,7.0546793999261075,
285731.0,1,297.0,15:03,-92.99030069930112,19.56944522144531,7.491354034479989,
285732.0,1,297.0,15:03,-92.98823076923118,20.00765967365976,7.798709414323255,
285733.0,1,297.0,15:03,-93.00224475524517,20.457920745920834,7.958713584110455,
285734.0,1,297.0,15:03,-93.01570163170206,20.8780606060607,8.017425871648125,
285735.0,1,297.0,15:03,-93.01749883449925,21.26089044289054,8.03919058958071,
285736.0,1,297.0,15:03,-92.9965174825179,21.58975524475534,7.961274696044096,
285737.0,1,297.0,15:03,-92.97418181818223,21.926447552447648,7.819977510987565,
285738.0,1,298.0,15:02,-92.93897435897478,22.29216083916094,7.7123901223848055,
285739.0,1,298.0,15:02,-92.92424242424283,22.717941724941827,7.718094278656862,
285740.0,1,298.0,15:02,-92.92793706293747,23.180857808857912,7.852960924780899,
285741.0,1,298.0,15:02,-92.88002331002372,23.535421911422016,8.083736169591377,
285742.0,1,298.0,15:02,-92.85201864801905,23.844808857808964,8.367438782575158,
285743.0,1,298.0,15:02,-92.9365034965039,24.214125874125983,8.682273952049027,
285744.0,1,298.0,15:02,-93.04687412587454,24.640806526806635,9.007054644487313,
285745.0,1,298.0,15:02,-93.14275058275099,25.10860139860151,9.324065337181333,
285746.0,1,298.0,15:02,-93.21756643356684,25.588400932401047,9.52840028006679,
285747.0,1,298.0,15:02,-93.24497435897477,26.1089836829838,9.542371264680607,
285748.0,1,298.0,15:02,-93.19020745920787,26.64802797202809,9.430137718038354,
285749.0,1,298.0,15:02,-93.08065967366008,27.18046386946399,9.281568081588912,
285750.0,1,298.0,15:02,-92.88210722610764,27.652722610722734,9.15797178555859,
285751.0,1,298.0,15:02,-92.54823310023352,27.95364568764581,9.07036565816243,
285752.0,1,298.0,15:02,-92.2045944055948,28.210979020979146,9.013430319866226,
285753.0,1,298.0,15:02,-91.9007668997673,28.504643356643484,8.986589033343833,
285754.0,1,298.0,15:02,-91.54546386946427,28.781909090909217,8.986822346674174,
285755.0,1,298.0,15:02,-91.21801864801905,29.062340326340454,9.02530764519487,
285756.0,1,298.0,15:02,-90.88488811188851,29.328214452214585,9.108027750978561,
285757.0,1,298.0,15:02,-90.52478088578128,29.602426573426705,9.207908250952395,
285758.0,1,298.0,15:02,-90.16973193473234,29.88799067599081,9.26634761534935,
285759.0,1,298.0,15:02,-89.85348484848525,30.208053613053746,9.250413385165096,
285760.0,1,298.0,15:02,-89.5425034965039,30.57852214452228,9.14328137251336,
285761.0,1,298.0,15:02,-89.27835664335704,31.00086713286727,8.90263261300415,
285762.0,1,298.0,15:02,-89.03962237762278,31.41479254079268,8.528353036579608,
285763.0,1,298.0,15:02,-88.829722610723,31.795368298368437,8.064287238462063,
285764.0,1,298.0,15:02,-88.63714918414958,32.13505827505842,7.586972164291827,
285765.0,1,298.0,15:02,-88.4533613053617,32.40805827505842,7.187499644433273,
285766.0,1,298.0,15:02,-88.22157575757616,32.58982517482532,6.974939907788897,
285767.0,1,298.0,15:02,-87.93990442890482,32.72834032634047,6.982944569256356,
285768.0,1,298.0,15:02,-87.60543589743628,32.82537529137544,7.126251520865868,
285769.0,1,298.0,15:02,-87.22562937062976,32.914365967366116,7.295820375725745,
285770.0,1,298.0,15:02,-86.8120909090913,32.98968298368313,7.3778425325381525,
285771.0,1,298.0,15:02,-86.41738927738966,33.06694871794887,7.286695298206765,
285772.0,1,298.0,15:02,-86.03238694638733,33.13267832167847,7.054110168006213,
285773.0,1,298.0,15:02,-85.71139860139898,33.216412587412734,6.806736771778463,
285774.0,1,299.0,15:01,-85.42576456876495,33.346813519813665,6.731262961047064,
285775.0,1,299.0,15:01,-85.18743589743627,33.53413752913768,6.999150370789043,
285776.0,1,299.0,15:01,-85.00800466200504,33.80615850815866,7.648638113279799,
285777.0,1,299.0,15:01,-84.88689044289082,34.20392540792556,8.532563423817257,
285778.0,1,299.0,15:01,-84.8066853146857,34.69046853146868,9.411007389924047,
285779.0,1,299.0,15:01,-84.75976456876495,35.24308391608407,10.029982936608118,
285780.0,1,299.0,15:01,-84.75218881118919,35.836072261072424,10.259543850818094,
285781.0,1,299.0,15:01,-84.76388811188849,36.43490209790226,10.019818180486785,
285782.0,1,299.0,15:01,-84.77946153846192,36.997289044289204,9.304245073131968,
285783.0,1,299.0,15:01,-84.79993006993044,37.494624708624876,8.219661095469464,
285784.0,1,299.0,15:01,-84.76000000000037,37.86607925407942,6.8875762598568615,
285785.0,1,299.0,15:01,-84.69186247086284,38.15945920745938,5.48581912547887,
285786.0,1,299.0,15:01,-84.56234498834536,38.3632051282053,4.235739107885579,
285787.0,1,299.0,15:01,-84.40795104895142,38.474347319347494,3.390149562738135,
285788.0,1,299.0,15:01,-84.2787319347323,38.514459207459375,3.0953497839801423,
285789.0,1,299.0,15:01,-84.14902331002368,38.48832400932418,3.1778982889337115,
285790.0,1,299.0,15:01,-84.00755944055982,38.43169463869481,3.3836048217600108,
285791.0,1,299.0,15:01,-83.82160139860177,38.35839627039644,3.5398094985706896,
285792.0,1,299.0,15:01,-83.61472727272765,38.28543589743607,3.6129043471092657,
285793.0,1,299.0,15:01,-83.42204195804233,38.24887878787896,3.5623542798155037,
285794.0,1,299.0,15:01,-83.2281072261076,38.2009650349652,3.3873423331372514,
285795.0,1,299.0,15:01,-83.06095571095608,38.17735431235448,3.1877766109613472,
285796.0,1,299.0,15:01,-82.9029044289048,38.18468298368316,3.101946722326981,
285797.0,1,299.0,15:01,-82.76351981352018,38.179412587412756,3.246488735602075,
285798.0,1,299.0,15:01,-82.67886713286751,38.225706293706466,3.6345539876737454,
285799.0,1,299.0,15:01,-82.5934242424246,38.32639393939411,4.233389465401897,
285800.0,1,299.0,15:01,-82.45202097902134,38.46078554778572,4.959437742266221,
285801.0,1,299.0,15:01,-82.22482983683021,38.629575757575935,5.711002444497633,
285802.0,1,300.0,15:00,-81.93950349650386,38.80622610722628,6.441724810053539,
285803.0,1,300.0,15:00,-81.62615384615421,39.005773892774066,7.1104486445696935,
285804.0,1,300.0,15:00,-81.26241025641062,39.19884149184166,7.67258917823371,
285805.0,1,300.0,15:00,-80.86412587412623,39.343132867133036,8.12233084648083,
285806.0,1,300.0,15:00,-80.45302797202832,39.41901398601416,8.477670168849816,
285807.0,1,300.0,15:00,-80.00406993007029,39.38970629370647,8.751195686097182,
285808.0,1,300.0,15:00,-79.55292540792576,39.33616083916101,8.906135192375064,
285809.0,1,300.0,15:00,-79.09498834498869,39.25226107226125,8.879569277741972,
285810.0,1,300.0,15:00,-78.62500699300735,39.12408857808875,8.619966283070928,
285811.0,1,300.0,15:00,-78.16968764568799,38.983347319347494,8.123685417639653,
285812.0,1,300.0,15:00,-77.76260139860175,38.85949883449901,7.425615143092822,
285813.0,1,300.0,15:00,-77.41552680652714,38.776354312354485,6.630368731128813,
285814.0,1,300.0,15:00,-77.11531468531503,38.74169230769248,5.820672722286212,
285815.0,1,300.0,15:00,-76.88571561771596,38.73862937062954,5.0605178662338,
285816.0,1,300.0,15:00,-76.70795337995372,38.7234382284384,4.424751932290013,
285817.0,1,300.0,15:00,-76.5527412587416,38.700603729603905,3.928032124910689,
285818.0,1,300.0,15:00,-76.40241958041992,38.666489510489676,3.5726250210750514,
285819.0,1,300.0,15:00,-76.23699300699334,38.598270396270564,3.3613335318357,
285820.0,1,300.0,15:00,-76.07430769230804,38.5264312354314,3.2631550111880068,
285821.0,1,300.0,15:00,-75.91665268065302,38.440703962704134,3.229475538571047,
285822.0,1,300.0,15:00,-75.79622377622411,38.34930069930087,3.215186463071333,
285823.0,1,300.0,15:00,-75.69221911421945,38.25130069930087,3.2377216752517675,
285824.0,1,300.0,15:00,-75.58217016317049,38.14111188811206,3.291878442714051,
285825.0,1,300.0,15:00,-75.4794708624712,38.04412354312371,3.3981484946727982,
285826.0,1,300.0,15:00,-75.37952913752947,37.908708624708794,3.5513131269622704,
285827.0,1,300.0,15:00,-75.2905920745924,37.770163170163336,3.7098901018608177,
285828.0,1,300.0,15:00,-75.1818764568768,37.5970326340328,3.828586922576727,
285829.0,1,300.0,15:00,-75.0662540792544,37.424627039627204,3.8996108410466426,
285830.0,1,300.0,15:00,-74.94785780885815,37.25285314685331,3.908747319342653,
285831.0,1,300.0,15:00,-74.84477389277421,37.05504662004678,3.81498564245952,
285832.0,1,300.0,15:00,-74.77730069930102,36.87634731934748,3.637113125020344,
285833.0,1,300.0,15:00,-74.70757808857842,36.7242354312356,3.374007900930312,
285834.0,1,300.0,15:00,-74.62185780885815,36.57861305361322,3.0663893209180535,
285835.0,1,301.0,14:59,-74.56026107226141,36.44520512820529,2.745463240050504,
285836.0,1,301.0,14:59,-74.52689277389311,36.32518881118897,2.458870513205029,
285837.0,1,301.0,14:59,-74.49598601398634,36.227673659673826,2.307221937634354,
285838.0,1,301.0,14:59,-74.46487179487212,36.14327272727289,2.3680777672346403,
285839.0,1,301.0,14:59,-74.42313519813553,36.084193473193636,2.6868770570101153,
285840.0,1,301.0,14:59,-74.35487878787912,36.030223776223934,3.2943680133949202,
285841.0,1,301.0,14:59,-74.26711888111922,35.95786946386963,4.1271176047709535,
285842.0,1,301.0,14:59,-74.13012587412622,35.84227738927755,5.133866944234551,
285843.0,1,301.0,14:59,-73.94051048951081,35.63776689976706,6.185502760568855,
285844.0,1,301.0,14:59,-73.70318181818214,35.35739860139876,7.136962321170137,
285845.0,1,301.0,14:59,-73.42870396270429,35.01429137529153,7.8263546273054585,
285846.0,1,301.0,14:59,-73.12101165501198,34.670897435897594,8.142432925165132,
285847.0,1,301.0,14:59,-72.76802564102596,34.30525874125889,8.062114499446993,
285848.0,1,301.0,14:59,-72.41794871794905,33.98603729603745,7.633115615455516,
285849.0,1,301.0,14:59,-72.07576689976722,33.75378088578104,6.969448926191502,
285850.0,1,301.0,14:59,-71.76366433566466,33.63017715617731,6.24804742008659,
285851.0,1,301.0,14:59,-71.49146853146885,33.606804195804344,5.616993372535824,
285852.0,1,301.0,14:59,-71.24919580419612,33.62254778554794,5.150873278109007,
285853.0,1,301.0,14:59,-71.04365501165532,33.65743123543139,4.879226530558547,
285854.0,1,301.0,14:59,-70.8556829836833,33.72397902097917,4.727966420020237,
285855.0,1,301.0,14:59,-70.64168065268096,33.787139860140016,4.636218816469435,
285856.0,1,301.0,14:59,-70.40609324009354,33.85016083916099,4.572915663472519,
285857.0,1,301.0,14:59,-70.17027272727303,33.88060606060621,4.560518099868619,
285858.0,1,302.0,14:58,-69.93328904428937,33.90394638694654,4.605197089139375,
285859.0,1,302.0,14:58,-69.7084125874129,33.91480885780901,4.717853114134107,
285860.0,1,302.0,14:58,-69.49742424242454,33.90301398601414,4.971393630440811,
285861.0,1,302.0,14:58,-69.30101631701662,33.9168834498836,5.431033585761529,
285862.0,1,302.0,14:58,-69.05275757575788,33.802666666666816,6.096109355630284,
285863.0,1,302.0,14:58,-68.7961048951052,33.66153379953395,6.907345023978515,
285864.0,1,302.0,14:58,-68.5188414918418,33.460144522144674,7.695466569471782,
285865.0,1,302.0,14:58,-68.17789743589773,33.166592074592224,8.299447014947326,
285866.0,1,302.0,14:58,-67.81757808857839,32.79976689976704,8.573585522419902,
285867.0,1,302.0,14:58,-67.4769930069933,32.37676456876471,8.386155300506724,
285868.0,1,302.0,14:58,-67.15698368298398,31.96099300699315,7.773765792709051,
285869.0,1,302.0,14:58,-66.93242424242453,31.596270396270533,6.840612378705776,
285870.0,1,302.0,14:58,-66.78674358974389,31.29897902097916,5.775805344750228,
285871.0,1,302.0,14:58,-66.70582284382313,31.10079487179501,4.842723418000476,
285872.0,1,302.0,14:58,-66.65660372960403,30.984503496503635,4.248051782781456,
285873.0,1,302.0,14:58,-66.6496993006996,30.967123543123684,4.079925265790607,
285874.0,1,302.0,14:58,-66.63047319347349,30.903867132867266,4.328481216687467,
285875.0,1,302.0,14:58,-66.57085081585112,30.75468065268079,4.883634563658123,
285876.0,1,302.0,14:58,-66.46551515151545,30.494484848484984,5.513385662915925,
285877.0,1,302.0,14:58,-66.32489976690006,30.129701631701764,5.968799239653195,
285878.0,1,302.0,14:58,-66.17628904428933,29.733897435897568,6.1890724452024575,
285879.0,1,302.0,14:58,-66.0337902097905,29.338498834498964,6.119821529525864,
285880.0,1,302.0,14:58,-65.88999300699331,28.97347319347332,5.811071137954932,
285881.0,1,302.0,14:58,-65.76634498834528,28.754545454545585,5.404192735812346,
285882.0,1,302.0,14:58,-65.66571794871824,28.68298135198148,5.1040778630761245,
285883.0,1,302.0,14:58,-65.538955710956,28.605680652680782,5.004738044487157,
285884.0,1,302.0,14:58,-65.3691888111891,28.47763869463882,5.164684609614384,
285885.0,1,302.0,14:58,-65.16501165501195,28.343333333333458,5.559566813648829,
285886.0,1,302.0,14:58,-64.9374592074595,28.165053613053736,6.078660195361659,
285887.0,1,302.0,14:58,-64.6796083916087,27.908909090909212,6.612419405799038,
285888.0,1,303.0,14:57,-64.42271561771591,27.666377622377745,7.050160104637383,
285889.0,1,303.0,14:57,-64.13390675990705,27.394358974359097,7.397297659435145,
285890.0,1,303.0,14:57,-63.83920979021008,27.112648018648137,7.595402131986046,
285891.0,1,303.0,14:57,-63.574559440559725,26.903181818181938,7.621426074646886,
285892.0,1,303.0,14:57,-63.31257808857837,26.666508158508275,7.461673564385159,
285893.0,1,303.0,14:57,-63.02677156177184,26.396580419580538,7.171065360209298,
285894.0,1,303.0,14:57,-62.716657342657626,26.105923076923194,6.836987142239186,
285895.0,1,303.0,14:57,-62.429375291375564,25.917652680652793,6.508740194308739,
285896.0,1,303.0,14:57,-62.156414918415194,25.766468531468647,6.230729861477451,
285897.0,1,303.0,14:57,-61.90803496503524,25.681815850815966,5.949298773141163,
285898.0,1,303.0,14:57,-61.67926806526834,25.64478787878799,5.73298943841883,
285899.0,1,303.0,14:57,-61.426102564102834,25.530785547785662,5.684879441659643,
285900.0,1,303.0,14:57,-61.20272727272754,25.401312354312466,5.785673518205263,
285901.0,1,303.0,14:57,-60.97906526806554,25.246216783216894,5.931594858140509,
285902.0,1,303.0,14:57,-60.76094405594432,25.083519813519924,6.066075118530132,
285903.0,1,303.0,14:57,-60.51508624708651,24.861340326340436,6.178226735864495,
285904.0,1,303.0,14:57,-60.229137529137795,24.575314685314794,6.282715644238577,
285905.0,1,303.0,14:57,-59.958219114219375,24.392319347319454,6.408498273576444,
285906.0,1,303.0,14:57,-59.67830769230796,24.31230536130547,6.567197041765087,
285907.0,1,303.0,14:57,-59.39381118881145,24.294268065268174,6.704379874849151,
285908.0,1,303.0,14:57,-59.0759580419583,24.246666666666773,6.85931458949496,
285909.0,1,303.0,14:57,-58.73427972027998,24.113685314685423,7.0617062401071475,
285910.0,1,303.0,14:57,-58.41216783216809,23.98851515151526,7.3330005645637275,
285911.0,1,303.0,14:57,-58.071123543123804,23.797557109557214,7.575148231415595,
285912.0,1,303.0,14:57,-57.76563869463895,23.62450116550127,7.750289939957819,
285913.0,1,303.0,14:57,-57.42158041958068,23.367354312354415,7.792265783640252,
285914.0,1,303.0,14:57,-57.071051282051535,23.103235431235536,7.770879254019567,
285915.0,1,303.0,14:57,-56.737254079254335,22.8919696969698,7.707307707650713,
285916.0,1,303.0,14:57,-56.41483449883475,22.766426573426674,7.57429266103442,
285917.0,1,303.0,14:57,-56.088277389277636,22.625319347319447,7.433909027317722,
285918.0,1,303.0,14:57,-55.76827039627064,22.511662004662107,7.282857822031763,
285919.0,1,304.0,14:56,-55.4340046620049,22.33502564102574,7.232159649274542,
285920.0,1,304.0,14:56,-55.123834498834746,22.190944055944154,7.354744022062981,
285921.0,1,304.0,14:56,-54.83106993007017,22.036615384615484,7.650567678754306,
285922.0,1,304.0,14:56,-54.541585081585325,21.863228438228536,8.057009398730738,
285923.0,1,304.0,14:56,-54.23619813519838,21.645303030303126,8.537769840262534,
285924.0,1,304.0,14:56,-53.92257808857833,21.360641025641122,9.023938874935826,
285925.0,1,304.0,14:56,-53.58043589743614,21.007659673659766,9.503878994422813,
285926.0,1,304.0,14:56,-53.226668997669236,20.605331002331095,9.859127262450073,
285927.0,1,304.0,14:56,-52.877104895105134,20.1891585081586,10.063503413062477,
285928.0,1,304.0,14:56,-52.540244755244984,19.79090675990685,10.073910515796317,
285929.0,1,304.0,14:56,-52.19284149184172,19.41719580419589,9.941575544899276,
285930.0,1,304.0,14:56,-51.83524708624732,19.090580419580505,9.652174855132996,
285931.0,1,304.0,14:56,-51.47230069930093,18.830662004662088,9.241985510732022,
285932.0,1,304.0,14:56,-51.11133333333356,18.55548018648027,8.711171858191001,
285933.0,1,304.0,14:56,-50.77247785547809,18.30387412587421,8.12685215081635,
285934.0,1,304.0,14:56,-50.45009790209813,18.008501165501244,7.539300377925958,
285935.0,1,304.0,14:56,-50.18845920745943,17.746745920746,7.095979570269993,
285936.0,1,304.0,14:56,-49.98656410256432,17.497620046620124,6.825656162433241,
285937.0,1,304.0,14:56,-49.86984382284405,17.27728438228446,6.706696089265838,
285938.0,1,304.0,14:56,-49.78757575757598,17.011890442890518,6.743727594900525,
285939.0,1,304.0,14:56,-49.70466433566455,16.734557109557183,6.922886865854141,
285940.0,1,304.0,14:56,-49.542198135198355,16.40164335664343,7.227661705848681,
285941.0,1,304.0,14:56,-49.291997668997894,16.114913752913825,7.624209565479984,
285942.0,1,304.0,14:56,-48.953156177156394,15.85213986013993,8.08690127272136,
285943.0,1,304.0,14:56,-48.56141724941747,15.611363636363706,8.524824748358647,
285944.0,1,304.0,14:56,-48.15656876456898,15.355321678321747,8.850862210043305,
285945.0,1,304.0,14:56,-47.77209790209812,15.165158508158576,9.029137856472483,
285946.0,1,304.0,14:56,-47.35874125874147,15.003902097902165,9.112333780888378,
285947.0,1,304.0,14:56,-46.98957575757596,14.777869463869528,9.073876459120758,
285948.0,1,305.0,14:55,-46.64088811188832,14.476041958042023,8.952711958447725,
285949.0,1,305.0,14:55,-46.35448484848505,14.11815384615391,8.769097447802425,
285950.0,1,305.0,14:55,-46.053289044289244,13.744174825174888,8.536415611208673,
285951.0,1,305.0,14:55,-45.711081585081786,13.447291375291435,8.19033148735915,
285952.0,1,305.0,14:55,-45.38116083916104,13.241892773892834,7.731879754559715,
285953.0,1,305.0,14:55,-45.08184149184169,13.037610722610781,7.179764864215859,
285954.0,1,305.0,14:55,-44.80933006993007,12.839331468531464,6.57082865099717,
285955.0,1,305.0,14:55,-44.55635944055943,12.666075524475518,5.976972277481504,
